,State_ab,City,Zip_Code,Area_Code,Lat,Lon,Mean,Median,Stdev,Households,Mean-Binned,Median-Binned,MeanLow,MeanMedium,MeanHigh,MedianLow,MedianMedium,MedianHigh
9660,NY,Lindenhurst,11757,631,40.685751,-73.37159399999999,1.2707491853946893,0.33614822642049663,159519.023485304+0i,9081,MeanMedium,MedianMedium,0,1,0,0,1,0
9661,NY,Whitney Point,13862,607,42.349053999999995,-76.005522,0.003835503974624614,-0.6529578226596231,118114.622247732+0i,120,MeanMedium,MedianLow,0,1,0,1,0,0
9662,NY,Little Valley,14755,716,42.249365000000004,-78.798751,-0.536044085127369,-0.5464515258636016,60530.8413504706+0i,437,MeanMedium,MedianLow,0,1,0,1,0,0
9663,NY,Livingston Manor,12758,845,41.887164,-74.823643,-0.5424250709024084,1.6590593829116356,0+35362.5564827789i,456,MeanMedium,MedianHigh,0,1,0,0,0,1
9664,NY,Livonia,14487,585,42.821059999999996,-77.642011,-0.14800068754757828,2.2807398451811984,79680.220605662+0i,90,MeanMedium,MedianHigh,0,1,0,0,0,1
9665,NY,Fallsburg,12733,845,41.775216,-74.65965,-0.6475940685662883,-0.5765035594097123,61197.8508021273+0i,291,MeanMedium,MedianLow,0,1,0,1,0,0
9666,NY,Locust Valley,11560,516,40.878116,-73.58883,2.0113734754398154,1.0476490818787658,189269.222472389+0i,1216,MeanMedium,MedianMedium,0,1,0,0,1,0
9667,NY,Long Beach,11561,516,40.585834999999996,-73.665403,1.5839236572944697,0.5941704854808559,174516.449641394+0i,14556,MeanMedium,MedianMedium,0,1,0,0,1,0
9668,NY,Hudson,12534,518,42.270073,-73.775715,0.4484025528357757,-0.2505937938695167,127760.087469667+0i,951,MeanMedium,MedianMedium,0,1,0,0,1,0
9669,NY,Lowville,13367,315,43.786667,-75.48741700000001,0.3775454136333074,-0.2586507726605302,125272.145997335+0i,1571,MeanMedium,MedianMedium,0,1,0,0,1,0
9670,NY,Syracuse,13208,315,43.082032,-76.12626800000001,-0.6250835879788232,-0.5677751657194476,65228.9285021397+0i,1823,MeanMedium,MedianLow,0,1,0,1,0,0
9671,NY,Saranac,12981,518,44.72497,-73.882357,-0.6606675409578183,-0.4377071794034097,62195.8589407417+0i,148,MeanMedium,MedianMedium,0,1,0,0,1,0
9672,NY,Turin,13473,315,43.617008,-75.361634,-0.44455325069682045,-0.45305025321222253,73323.5272542334+0i,292,MeanMedium,MedianMedium,0,1,0,0,1,0
9673,NY,Mcgraw,13101,607,42.593765000000005,-76.097502,-0.12939709314409542,-0.36842710868808964,86616.9299552307+0i,375,MeanMedium,MedianMedium,0,1,0,0,1,0
9674,NY,Madison,13402,315,42.897740999999996,-75.512291,0.016581829318394158,-0.5085165840559129,113163.047927801+0i,129,MeanMedium,MedianMedium,0,1,0,0,1,0
9675,NY,Mahopac,10541,845,41.367090999999995,-73.741535,2.0381038120504873,1.1203856959643048,193491.762379887+0i,2925,MeanMedium,MedianMedium,0,1,0,0,1,0
9676,NY,Malone,12953,518,44.848221,-74.28958,-0.17848237780707216,-0.41960384434212006,99263.9560669521+0i,2428,MeanMedium,MedianMedium,0,1,0,0,1,0
9677,NY,West Hempstead,11552,516,40.681655,-73.66441400000001,2.3029767837328365,2.2807398451811984,204029.069047098+0i,197,MeanHigh,MedianHigh,0,0,1,0,0,1
9678,NY,Shortsville,14548,585,42.968351,-77.231188,-0.24906032135910808,-0.47235964837031513,87027.7027003677+0i,772,MeanMedium,MedianMedium,0,1,0,0,1,0
9679,NY,New Hyde Park,11040,516,40.759137,-73.68087,2.565658697690831,2.2807398451811984,211690.290720175+0i,1232,MeanHigh,MedianHigh,0,0,1,0,0,1
9680,NY,Mannsville,13661,315,43.717814000000004,-76.066815,0.1956433254024623,-0.24792056788175756,105845.645961305+0i,127,MeanMedium,MedianMedium,0,1,0,0,1,0
9681,NY,Manorville,11949,631,40.862328000000005,-72.787521,1.727823119088273,0.7847901488219493,179225.048810739+0i,4797,MeanMedium,MedianMedium,0,1,0,0,1,0
9682,NY,Marcellus,13108,315,42.98376,-76.340197,1.2064488083941727,0.07052903211120326,164780.196413983+0i,762,MeanMedium,MedianMedium,0,1,0,0,1,0
9683,NY,Delanson,12053,518,42.824870000000004,-74.13022,-0.34579295822670636,1.6590593829116356,0+53786.6810448253i,192,MeanMedium,MedianHigh,0,1,0,0,0,1
9684,NY,Marlboro,12542,845,41.603811,-73.977152,1.0735522292559876,0.10935919378456015,153945.249609681+0i,1415,MeanMedium,MedianMedium,0,1,0,0,1,0
9685,NY,Massapequa Park,11762,516,40.680909,-73.449689,1.9132193430163906,0.9103571685911556,184280.034847001+0i,5559,MeanMedium,MedianMedium,0,1,0,0,1,0
9686,NY,Moriches,11955,631,40.809045000000005,-72.84722099999999,0.7292839370933555,-0.08241679521635457,137469.832736512+0i,4750,MeanMedium,MedianMedium,0,1,0,0,1,0
9687,NY,Glen Cove,11542,516,40.859352,-73.580472,3.158608221594923,1.7991985927164402,233581.543741977+0i,263,MeanHigh,MedianHigh,0,0,1,0,0,1
9688,NY,Syracuse,13211,315,43.099176,-76.13883,-0.34822934276999973,-0.5204528489314885,84383.6772277902+0i,2579,MeanMedium,MedianLow,0,1,0,1,0,0
9689,NY,Mayfield,12117,518,43.101933,-74.266014,0.23706747150255783,-0.39697467551550797,117476.218784729+0i,322,MeanMedium,MedianMedium,0,1,0,0,1,0
9690,NY,Middletown,10940,845,41.450288,-74.389639,0.5901797187531413,-0.020920163888649423,130307.717888553+0i,2759,MeanMedium,MedianMedium,0,1,0,0,1,0
9691,NY,Medford,11763,631,40.821979,-72.985918,1.3512212651138926,0.39870171453406006,162362.420274318+0i,7788,MeanMedium,MedianMedium,0,1,0,0,1,0
9692,NY,Auburn,13021,315,42.905644,-76.514054,1.8567113696012232,0.879385047960886,184403.812956534+0i,887,MeanMedium,MedianMedium,0,1,0,0,1,0
9693,NY,Menands,12204,518,42.691179999999996,-73.726188,1.211071060239859,0.33018009398270887,159803.657020435+0i,1670,MeanMedium,MedianMedium,0,1,0,0,1,0
9694,NY,Merrick,11566,516,40.651637,-73.551927,2.5319912423360336,1.464050655506919,210082.487694565+0i,6913,MeanHigh,MedianHigh,0,0,1,0,0,1
9695,NY,Mexico,13114,315,43.465218,-76.232574,0.12133950264774518,-0.14115316529158287,90541.7801013987+0i,680,MeanMedium,MedianMedium,0,1,0,0,1,0
9696,NY,Middle Island,11953,631,40.892507,-72.951176,0.800530512456771,0.01636823023827895,139582.346104739+0i,4081,MeanMedium,MedianMedium,0,1,0,0,1,0
9697,NY,Middletown,10940,845,41.444922,-74.423573,0.37865970365185597,-0.23668058512392387,124212.597855295+0i,10013,MeanMedium,MedianMedium,0,1,0,0,1,0
9698,NY,Milford,13807,607,42.59047,-74.946865,0.6798813050941296,-0.12726482376448084,144566.920438364+0i,189,MeanMedium,MedianMedium,0,1,0,0,1,0
9699,NY,Miller Place,11764,631,40.937314,-72.98634799999999,1.8235442779387838,0.8279845073404386,182204.026113618+0i,3789,MeanMedium,MedianMedium,0,1,0,0,1,0
9700,NY,Oyster Bay,11771,516,40.882186,-73.558941,2.60535077230785,1.4036854826205445,210630.209200397+0i,372,MeanHigh,MedianHigh,0,0,1,0,0,1
9701,NY,Saratoga Springs,12866,518,43.037526,-73.853819,0.7607885193047571,2.2807398451811984,132951.565993339+0i,1227,MeanMedium,MedianHigh,0,1,0,0,0,1
9702,NY,Mineola,11501,516,40.746971,-73.639174,1.444132554246885,0.5177286558401906,166421.617074286+0i,7144,MeanMedium,MedianMedium,0,1,0,0,1,0
9703,NY,Port Henry,12974,518,44.092856,-73.521427,-0.6412444611656388,-0.5267318216004111,0+29932.4629149752i,339,MeanMedium,MedianLow,0,1,0,1,0,0
9704,NY,Mohawk,13407,315,43.009377,-75.007139,-0.6089146657598626,-0.5265577510709756,65810.4667900061+0i,1058,MeanMedium,MedianLow,0,1,0,1,0,0
9705,NY,Monsey,10952,845,41.109477000000005,-74.076972,0.548235791955729,-0.25632568773164205,138695.431508026+0i,3842,MeanMedium,MedianMedium,0,1,0,0,1,0
9706,NY,Suffern,10901,845,41.130795,-74.110078,2.944089794361534,1.7478104857052383,226706.606085042+0i,1517,MeanHigh,MedianHigh,0,0,1,0,0,1
9707,NY,Monticello,12701,845,41.651718,-74.688222,-0.7335412729277707,-0.6570360464921114,70792.5529078692+0i,2887,MeanLow,MedianLow,1,0,0,1,0,0
9708,NY,Montrose,10548,914,41.244987,-73.938738,2.091743598321814,1.3355368703465549,198417.498569148+0i,1084,MeanMedium,MedianMedium,0,1,0,0,1,0
9709,NY,Moravia,13118,315,42.712145,-76.423053,-0.18121518337205447,-0.33613702547780855,72156.1038243096+0i,608,MeanMedium,MedianMedium,0,1,0,0,1,0
9710,NY,Morris,13808,607,42.548118,-75.245292,-0.07308046354282603,-0.49866916553356305,102922.25579712+0i,194,MeanMedium,MedianMedium,0,1,0,0,1,0
9711,NY,Morristown,13664,315,44.584013,-75.64546,0.11675300876572495,-0.31207799158797644,103792.160991181+0i,175,MeanMedium,MedianMedium,0,1,0,0,1,0
9712,NY,Washingtonville,10992,845,41.386326000000004,-74.138791,1.3861867522541165,2.2807398451811984,165875.323463534+0i,613,MeanMedium,MedianHigh,0,1,0,0,0,1
9713,NY,Mount Kisco,10549,914,41.201696000000005,-73.728258,1.4816259211011797,0.520824624542293,173195.982464298+0i,4000,MeanMedium,MedianMedium,0,1,0,0,1,0
9714,NY,Mount Sinai,11766,631,40.943289,-73.021953,2.289935528692406,1.311166996225588,202142.91956512+0i,4201,MeanHigh,MedianMedium,0,0,1,0,1,0
9715,NY,Munnsville,13409,315,42.976549,-75.58652099999999,0.24940059449614313,-0.30921826146153647,111509.905774801+0i,170,MeanMedium,MedianMedium,0,1,0,0,1,0
9716,NY,Cortland,13045,607,42.573848999999996,-76.202145,-0.4814075307588215,-0.6058841780565718,75208.4821891007+0i,975,MeanMedium,MedianLow,0,1,0,1,0,0
9717,NY,Wappingers Falls,12590,845,41.598119,-73.873148,1.2632188729536502,0.2992452741801754,158100.096835154+0i,2372,MeanMedium,MedianMedium,0,1,0,0,1,0
9718,NY,Ellenville,12428,845,41.754001,-74.3717,-0.003161681045344385,-0.05611971166235207,80452.233341903+0i,460,MeanMedium,MedianMedium,0,1,0,0,1,0
9719,NY,Naples,14512,585,42.61764,-77.402101,-0.39507164847417986,-0.4048700173863314,74216.4349122246+0i,402,MeanMedium,MedianMedium,0,1,0,0,1,0
9720,NY,Nassau,12123,518,42.513963000000004,-73.61075,0.06672891169639046,-0.3246856713628032,100522.273895892+0i,460,MeanMedium,MedianMedium,0,1,0,0,1,0
9721,NY,Nedrow,13120,315,42.978021000000005,-76.141706,0.9122851856020042,-0.27793530060013205,155685.691111781+0i,898,MeanMedium,MedianMedium,0,1,0,0,1,0
9722,NY,Cold Spring,10516,845,41.429493,-73.949901,2.2181858192326467,2.2807398451811984,198943.698074951+0i,250,MeanHigh,MedianHigh,0,0,1,0,0,1
9723,NY,Newark,14513,315,43.042009,-77.094024,-0.5793256269925507,-0.6357870082917378,73889.4492358062+0i,3714,MeanMedium,MedianLow,0,1,0,1,0,0
9724,NY,New Berlin,13411,607,42.623983,-75.335317,-1.0030903873183619,-0.8106035542819389,6745.84533973998+0i,498,MeanLow,MedianLow,1,0,0,1,0,0
9725,NY,Westbury,11590,516,40.760048,-73.564891,1.2189262177244096,0.3407237946228006,159004.172073798+0i,3178,MeanMedium,MedianMedium,0,1,0,0,1,0
9726,NY,Newfane,14108,716,43.285683,-78.693945,-0.21177868063116997,-0.317909354324065,74783.0251841682+0i,1498,MeanMedium,MedianMedium,0,1,0,0,1,0
9727,NY,New Hartford,13413,315,43.071038,-75.288618,1.0541722021211732,0.09047254134081083,152879.530913811+0i,833,MeanMedium,MedianMedium,0,1,0,0,1,0
9728,NY,New Hyde Park,11040,516,40.732391,-73.685742,1.6190091104558426,0.6587506519014181,171666.016843204+0i,2942,MeanMedium,MedianMedium,0,1,0,0,1,0
9729,NY,Newport,13416,315,43.186845,-75.016023,-0.06827626144500616,-0.3852746492155948,106065.8290485+0i,237,MeanMedium,MedianMedium,0,1,0,0,1,0
9730,NY,Chestnut Ridge,10977,845,41.141028000000006,-74.029368,-0.653969641611671,-0.9735957378797728,91425.7712798063+0i,1278,MeanMedium,MedianLow,0,1,0,1,0,0
9731,NY,New Windsor,12553,845,41.46983,-74.031832,1.1376473266745877,0.06272072550509755,157875.42218926+0i,3447,MeanMedium,MedianMedium,0,1,0,0,1,0
9732,NY,Brooklyn,11213,718,40.663468,-73.93869699999999,0.989805165043093,0.08159494433960147,154275.83599808+0i,931786,MeanMedium,MedianMedium,0,1,0,0,1,0
9733,NY,Brooklyn,11213,718,40.663468,-73.93869699999999,0.8335863175182936,-0.022486798653568722,144072.694611171+0i,780644,MeanMedium,MedianMedium,0,1,0,0,1,0
9734,NY,New York Mills,13417,315,43.100704,-75.293114,-0.06811002590749943,-0.5999657800557656,116192.58814145+0i,1599,MeanMedium,MedianLow,0,1,0,1,0,0
9735,NY,Tioga Center,13845,607,42.020016999999996,-76.370402,0.02517185221872309,-0.32121669438333905,96942.9939095391+0i,218,MeanMedium,MedianMedium,0,1,0,0,1,0
9736,NY,Saint James,11780,631,40.904029,-73.187432,2.9219216272132122,1.6580771277812496,223835.571665419+0i,533,MeanHigh,MedianHigh,0,0,1,0,0,1
9737,NY,Norwood,13668,315,44.788637,-74.988027,-0.7380139390986454,-0.5567465543187856,61411.1591155359+0i,574,MeanLow,MedianLow,1,0,0,1,0,0
9738,NY,Riverhead,11901,631,40.875159000000004,-72.684077,-0.6444495453086296,-0.5720025928628807,66977.2455149399+0i,228,MeanMedium,MedianLow,0,1,0,1,0,0
9739,NY,Ballston Spa,12020,518,43.019556,-73.852174,0.3953811199917197,-0.07802773115273146,118621.613734891+0i,626,MeanMedium,MedianMedium,0,1,0,0,1,0
9740,NY,North Bellmore,11710,516,40.690346000000005,-73.539016,1.8861731528975754,0.8684186046064509,184419.656105337+0i,6484,MeanMedium,MedianMedium,0,1,0,0,1,0
9741,NY,Hamburg,14075,716,42.67732,-78.77963299999999,0.3618250488796083,-0.2657254963211579,121854.212675843+0i,1142,MeanMedium,MedianMedium,0,1,0,0,1,0
9742,NY,North Creek,12853,518,43.691289000000005,-73.98552099999999,-0.7484823952718351,-0.730270004947466,61662.0124213042+0i,163,MeanLow,MedianLow,1,0,0,1,0,0
9743,NY,Rochester,14606,585,43.171569,-77.707099,-0.10300827879478981,-0.4310800656756162,100004.222128449+0i,4291,MeanMedium,MedianMedium,0,1,0,0,1,0
9744,NY,Sag Harbor,11963,631,41.023112,-72.314021,2.6817951886110696,1.5442101343119565,215454.993904596+0i,363,MeanHigh,MedianHigh,0,0,1,0,0,1
9745,NY,Hornell,14843,607,42.345537,-77.66065400000001,0.24785911265937666,0.08023968093185382,93566.0460643187+0i,358,MeanMedium,MedianMedium,0,1,0,0,1,0
9746,NY,Lynbrook,11563,516,40.668563,-73.673588,2.3531944976958252,1.3622193957871647,204293.352050975+0i,151,MeanHigh,MedianHigh,0,0,1,0,0,1
9747,NY,Merrick,11566,516,40.688369,-73.560577,2.182684959740757,1.165681334445265,196665.490894347+0i,3818,MeanHigh,MedianMedium,0,0,1,0,1,0
9748,NY,Patchogue,11772,631,40.784034000000005,-73.023889,0.8049080843960389,0.020458887680012673,137491.539470642+0i,2318,MeanMedium,MedianMedium,0,1,0,0,1,0
9749,NY,North Rose,14516,315,43.18722,-76.886401,-0.6075940194493435,-0.4668515594746068,32792.3193859508+0i,243,MeanMedium,MedianMedium,0,1,0,0,1,0
9750,NY,North Syracuse,13212,315,43.133853,-76.130571,0.057730252049094086,-0.37949302091648784,108364.188716183+0i,3194,MeanMedium,MedianMedium,0,1,0,0,1,0
9751,NY,Valley Stream,11580,516,40.684262,-73.708077,1.6365222032381912,0.6612000729227603,175198.920880141+0i,5173,MeanMedium,MedianMedium,0,1,0,0,1,0
9752,NY,Aquebogue,11931,631,40.975572,-72.630246,0.8927967664413236,2.2807398451811984,147753.288214108+0i,707,MeanMedium,MedianHigh,0,1,0,0,0,1
9753,NY,East Hampton,11937,631,41.001776,-72.22299,1.9109719157747862,0.9604770474593277,184799.913750972+0i,1743,MeanMedium,MedianMedium,0,1,0,0,1,0
9754,NY,Norwich,13815,607,42.533322,-75.522758,-0.07166020867390262,-0.4136978799505592,102913.739143504+0i,2739,MeanMedium,MedianMedium,0,1,0,0,1,0
9755,NY,Sag Harbor,11963,631,40.978706,-72.34601500000001,1.972600923724962,1.0364588335579137,189339.60650559+0i,1582,MeanMedium,MedianMedium,0,1,0,0,1,0
9756,NY,Upper Nyack,10960,845,41.09295,-73.915236,1.7383513289590975,0.9604894810685731,185062.566397572+0i,3160,MeanMedium,MedianMedium,0,1,0,0,1,0
9757,NY,Oakdale,11769,631,40.737802,-73.134512,1.5225275913602545,0.6481447832150994,166357.196275597+0i,2788,MeanMedium,MedianMedium,0,1,0,0,1,0
9758,NY,East Islip,11730,631,40.646285999999996,-73.15652299999999,2.456010911156563,2.2807398451811984,209126.877960834+0i,18,MeanHigh,MedianHigh,0,0,1,0,0,1
9759,NY,Odessa,14869,607,42.334998999999996,-76.78811400000001,-0.15508497568581087,-0.43656328735283373,99291.1181712676+0i,270,MeanMedium,MedianMedium,0,1,0,0,1,0
9760,NY,Burt,14028,716,43.33067,-78.704768,0.14110281988419612,-0.3831733692531237,113235.640616642+0i,489,MeanMedium,MedianMedium,0,1,0,0,1,0
9761,NY,Glen Head,11545,516,40.83647,-73.605108,3.0104976342354584,1.6435546721826326,225673.724067077+0i,721,MeanHigh,MedianHigh,0,0,1,0,0,1
9762,NY,Old Forge,13420,315,43.706401,-74.969122,1.4221178265364331,0.9046004075105395,183548.221838343+0i,238,MeanMedium,MedianMedium,0,1,0,0,1,0
9763,NY,Olean,14760,716,42.083943,-78.435119,0.2433727484103988,-0.2747895974610481,114612.602926872+0i,6141,MeanMedium,MedianMedium,0,1,0,0,1,0
9764,NY,Oneida,13421,315,43.081435,-75.63325400000001,0.18345074481813142,-0.2809815348652529,109026.720546391+0i,289,MeanMedium,MedianMedium,0,1,0,0,1,0
9765,NY,Ontario Center,14520,315,43.217634999999994,-77.27933399999999,0.39912975736280065,-0.16032579074797618,128173.938089305+0i,1041,MeanMedium,MedianMedium,0,1,0,0,1,0
9766,NY,Newburgh,12550,845,41.531707,-74.093391,1.3692869897133575,0.3993109613870842,162773.696193401+0i,2392,MeanMedium,MedianMedium,0,1,0,0,1,0
9767,NY,Orient,11957,631,41.148888,-72.24938399999999,1.060542748942565,0.05943825266431426,150868.721667832+0i,353,MeanMedium,MedianMedium,0,1,0,0,1,0
9768,NY,Waterville,13480,315,42.93799,-75.46361,-0.06370822092906188,-0.4108257162148738,94843.3838341668+0i,328,MeanMedium,MedianMedium,0,1,0,0,1,0
9769,NY,Oswego,13126,315,43.458052,-76.50368900000001,0.1920386110447524,-0.3445794461554292,118167.193403538+0i,7571,MeanMedium,MedianMedium,0,1,0,0,1,0
9770,NY,Otisville,10963,845,41.471438,-74.539709,0.8781263320453291,0.32225988489339463,134574.6855571+0i,387,MeanMedium,MedianMedium,0,1,0,0,1,0
9771,NY,Endicott,13760,607,42.10456,-76.262227,0.13331368343062125,-0.24001279240168874,108164.421921596+0i,1673,MeanMedium,MedianMedium,0,1,0,0,1,0
9772,NY,Oxford,13830,607,42.441161,-75.595878,-0.16716446537221183,-0.3651695030657971,86755.8538427197+0i,545,MeanMedium,MedianMedium,0,1,0,0,1,0
9773,NY,Oyster Bay,11771,516,40.860496000000005,-73.505379,3.243864666554836,2.2807398451811984,235338.568970898+0i,719,MeanHigh,MedianHigh,0,0,1,0,0,1
9774,NY,Canajoharie,13317,518,42.915754,-74.577543,0.08238836164049489,-0.29317890553498177,104697.681877055+0i,310,MeanMedium,MedianMedium,0,1,0,0,1,0
9775,NY,Palmyra,14522,315,43.060864,-77.22971899999999,-0.5319664958083523,-0.4494196393125683,44342.829789061+0i,1491,MeanMedium,MedianMedium,0,1,0,0,1,0
9776,NY,Panama,14767,716,42.068571,-79.487189,-0.41834518338561005,-0.5293801803696794,78559.1943594875+0i,207,MeanMedium,MedianLow,0,1,0,1,0,0
9777,NY,Parish,13131,315,43.405772999999996,-76.126248,0.041627952675130094,-0.46696346195781535,105352.730034398+0i,172,MeanMedium,MedianMedium,0,1,0,0,1,0
9778,NY,Patchogue,11772,631,40.763709999999996,-73.019773,0.8942055859024906,0.010872574951816016,145406.51165428+0i,4737,MeanMedium,MedianMedium,0,1,0,0,1,0
9779,NY,Pavilion,14525,585,42.879399,-78.022039,1.1790478611130764,2.2807398451811984,161951.557436227+0i,209,MeanMedium,MedianHigh,0,1,0,0,0,1
9780,NY,North Salem,10560,914,41.366952000000005,-73.576503,2.3157343682252685,2.2807398451811984,203850.144415956+0i,313,MeanHigh,MedianHigh,0,0,1,0,0,1
9781,NY,Pearl River,10965,845,41.061561,-74.007832,2.074269256485576,1.0972964835956132,193609.007298358+0i,5756,MeanMedium,MedianMedium,0,1,0,0,1,0
9782,NY,Peekskill,10566,914,41.287396,-73.923597,0.9229508400826356,0.030368474248589506,148902.975524429+0i,9072,MeanMedium,MedianMedium,0,1,0,0,1,0
9783,NY,Pelham,10803,914,40.893068,-73.80592800000001,2.9756024697477708,1.6689565358709668,225523.573133948+0i,1720,MeanHigh,MedianHigh,0,0,1,0,0,1
9784,NY,Perry,14530,585,42.717221,-78.007406,-0.08140910183661887,-0.513825735203695,104704.192848944+0i,1459,MeanMedium,MedianMedium,0,1,0,0,1,0
9785,NY,Peru,12972,518,44.579326,-73.533292,1.3642068078723948,0.49914041001833065,164537.335010336+0i,528,MeanMedium,MedianMedium,0,1,0,0,1,0
9786,NY,Philadelphia,13673,315,44.153988,-75.70979,-0.06322726819304018,-0.4592794914441635,105792.872081999+0i,426,MeanMedium,MedianMedium,0,1,0,0,1,0
9787,NY,Phoenicia,12464,845,42.083154,-74.314328,-1.0116409243396554,-0.7992392354316512,48436.1968099798+0i,156,MeanLow,MedianLow,1,0,0,1,0,0
9788,NY,Piermont,10968,845,41.041843,-73.910973,2.1873639072173585,1.405799196192261,201035.419766962+0i,1261,MeanHigh,MedianHigh,0,0,1,0,0,1
9789,NY,Retsof,14539,585,42.831854,-77.858397,-0.8323126803832434,2.2807398451811984,49289.8545171976+0i,109,MeanLow,MedianHigh,1,0,0,0,0,1
9790,NY,Pine Bush,12566,845,41.609545000000004,-74.296524,0.6670035063446983,-0.15323863347810315,144396.900566823+0i,747,MeanMedium,MedianMedium,0,1,0,0,1,0
9791,NY,Pine Plains,12567,518,41.977677,-73.658197,0.46323579000030085,-0.2538638331010546,125883.439067639+0i,594,MeanMedium,MedianMedium,0,1,0,0,1,0
9792,NY,Pittsford,14534,585,43.090493,-77.516571,1.9685243657659088,1.0659762219064726,190894.43209014+0i,670,MeanMedium,MedianMedium,0,1,0,0,1,0
9793,NY,Plainview,11803,516,40.7817,-73.473035,2.3892212528922196,1.3650169578673776,204947.125877765+0i,8883,MeanHigh,MedianHigh,0,0,1,0,0,1
9794,NY,Manhasset,11030,516,40.801442,-73.70502900000001,3.1043837380866415,1.6793883340278501,229100.32689441+0i,310,MeanHigh,MedianHigh,0,0,1,0,0,1
9795,NY,Plattekill,12568,845,41.619788,-74.058596,-0.7582853996401165,-0.47153903016011933,0+16929.9921140747i,455,MeanLow,MedianMedium,1,0,0,0,1,0
9796,NY,Plattsburgh,12901,518,44.682756,-73.50524,-0.8840698081607059,-0.7037242492085556,33491.9324407806+0i,621,MeanLow,MedianLow,1,0,0,1,0,0
9797,NY,Pleasantville,10570,914,41.134006,-73.78416,2.4251724250179256,1.4780384659079842,208031.005385972+0i,2650,MeanHigh,MedianHigh,0,0,1,0,0,1
